Trd, 000658.850, 104
Trd, 000659.425, 103
Trd, 000659.650, 102
Trd, 000660.050, 102.0
Trd, 000660.150, 104
Trd, 000661.525, 108
Trd, 000663.000, 111
Trd, 000663.675, 106
Trd, 000663.925, 108
Trd, 000664.900, 107.0
Trd, 000665.250, 107
Trd, 000665.600, 105
Trd, 000665.675, 105
Trd, 000665.975, 102
Trd, 000666.275, 101
Trd, 000666.675, 101
Trd, 000666.900, 111
Trd, 000666.950, 113
Trd, 000667.925, 108
Trd, 000669.950, 107
Trd, 000670.250, 107
Trd, 000670.500, 106
Trd, 000670.650, 106
Trd, 000672.275, 102.0
Trd, 000672.300, 105
Trd, 000672.900, 105
Trd, 000673.300, 98.0
Trd, 000675.000, 105
Trd, 000675.275, 102
Trd, 000676.075, 106
Trd, 000676.300, 107
Trd, 000677.050, 105
Trd, 000677.200, 104
Trd, 000677.800, 102.0
Trd, 000678.200, 97.0
Trd, 000678.225, 103
Trd, 000679.575, 101
Trd, 000680.300, 102
Trd, 000681.600, 102.0
Trd, 000682.025, 102
Trd, 000683.450, 104
Trd, 000684.150, 107
Trd, 000684.825, 102.0
Trd, 000685.750, 104
Trd, 000686.425, 106
Trd, 000686.900, 105
Trd, 000687.325, 102
Trd, 000688.225, 103
Trd, 000688.325, 105
Trd, 000688.450, 102.0
Trd, 000689.575, 104
Trd, 000689.650, 104
Trd, 000689.950, 104
Trd, 000690.850, 100
Trd, 000691.125, 102
Trd, 000692.000, 99
Trd, 000694.050, 100
Trd, 000694.175, 102.0
Trd, 000694.450, 101
Trd, 000695.200, 103
Trd, 000695.700, 101
Trd, 000696.600, 102
Trd, 000696.700, 100
Trd, 000697.175, 102
Trd, 000699.075, 99
Trd, 000699.300, 105
Trd, 000699.750, 102.0
Trd, 000700.325, 102.0
Trd, 000701.500, 107
Trd, 000702.725, 103
Trd, 000702.875, 105
Trd, 000704.425, 108
Trd, 000704.575, 107
Trd, 000705.250, 106
Trd, 000705.650, 106
Trd, 000705.875, 102.0
Trd, 000706.375, 108
Trd, 000706.800, 97.0
Trd, 000708.775, 107.0
Trd, 000709.025, 107
Trd, 000709.550, 106
Trd, 000709.625, 105
Trd, 000709.800, 106
Trd, 000710.225, 107
Trd, 000711.125, 106.0
Trd, 000711.375, 107
Trd, 000711.825, 104
Trd, 000712.075, 107
Trd, 000715.100, 105
Trd, 000716.225, 105
Trd, 000716.325, 105
Trd, 000716.575, 104
Trd, 000716.675, 106
Trd, 000717.200, 107
Trd, 000718.150, 104
Trd, 000718.325, 104
Trd, 000718.925, 106
Trd, 000719.425, 107
Trd, 000720.075, 107
Trd, 000722.400, 105
Trd, 000723.000, 104
Trd, 000723.050, 102.0
Trd, 000723.325, 104
Trd, 000724.000, 105
Trd, 000724.225, 107
Trd, 000724.900, 104
Trd, 000726.400, 103
Trd, 000726.775, 104
Trd, 000727.275, 104
Trd, 000727.825, 100
Trd, 000728.675, 100
Trd, 000729.800, 97.0
Trd, 000730.300, 100
Trd, 000730.475, 100
Trd, 000730.675, 92.0
Trd, 000732.325, 98
Trd, 000733.600, 102.0
Trd, 000734.200, 107
Trd, 000734.725, 103
Trd, 000734.750, 99
Trd, 000735.825, 101
Trd, 000735.875, 99
Trd, 000736.025, 100
Trd, 000737.925, 104
Trd, 000738.150, 103
Trd, 000738.975, 104.0
Trd, 000739.025, 102.0
Trd, 000739.525, 105
Trd, 000739.625, 106
Trd, 000740.475, 103
Trd, 000741.700, 107
Trd, 000742.025, 102.0
Trd, 000742.250, 97.0
Trd, 000742.550, 100
Trd, 000743.275, 106
Trd, 000744.100, 102
Trd, 000745.450, 101
Trd, 000745.650, 100
Trd, 000745.700, 105
Trd, 000747.125, 102.0
Trd, 000748.025, 102.0
Trd, 000749.125, 102
Trd, 000749.700, 101
Trd, 000750.475, 101
Trd, 000750.550, 100
Trd, 000751.175, 100
Trd, 000751.225, 102.0
Trd, 000752.475, 101
Trd, 000752.750, 102.0
Trd, 000754.700, 100
Trd, 000754.875, 99
Trd, 000754.925, 102
Trd, 000755.700, 100
Trd, 000755.925, 99
Trd, 000755.950, 101
Trd, 000756.625, 101
Trd, 000757.000, 100
Trd, 000757.525, 98
Trd, 000759.375, 107.0
Trd, 000760.000, 100
Trd, 000760.725, 99.0
Trd, 000760.900, 92.0
Trd, 000762.000, 100
Trd, 000763.300, 100.0
Trd, 000763.475, 102.0
Trd, 000764.675, 100
Trd, 000765.125, 110
Trd, 000766.100, 107
Trd, 000766.625, 107.0
Trd, 000766.725, 108
Trd, 000767.875, 108
Trd, 000768.425, 106
Trd, 000769.200, 109
Trd, 000769.300, 106
Trd, 000770.850, 105
Trd, 000770.950, 107
Trd, 000771.325, 105
Trd, 000772.225, 105
Trd, 000772.725, 104
Trd, 000773.275, 103
Trd, 000774.075, 102
Trd, 000774.325, 102
Trd, 000774.950, 92.0
Trd, 000775.600, 101
Trd, 000776.475, 96
Trd, 000776.600, 95
Trd, 000776.675, 100
Trd, 000777.425, 102.0
Trd, 000777.675, 92.0
Trd, 000778.675, 80.0
Trd, 000778.800, 81.0
Trd, 000779.300, 82
Trd, 000780.050, 107
Trd, 000780.400, 99
Trd, 000781.650, 91
Trd, 000782.000, 107
Trd, 000783.575, 104.0
Trd, 000785.350, 107.0
Trd, 000785.525, 107
Trd, 000785.800, 107
Trd, 000786.175, 106
Trd, 000787.225, 106
Trd, 000787.750, 107
Trd, 000788.275, 102.0
Trd, 000788.950, 106
Trd, 000789.500, 100.0
Trd, 000790.075, 101.0
Trd, 000790.525, 102.0
Trd, 000790.925, 107
Trd, 000791.050, 101
Trd, 000791.775, 109
Trd, 000792.525, 108
Trd, 000793.800, 107.0
Trd, 000794.775, 110
Trd, 000794.950, 112
Trd, 000795.800, 107
Trd, 000796.525, 107.0
Trd, 000797.075, 110
Trd, 000798.350, 107
Trd, 000800.225, 107
Trd, 000800.700, 107
Trd, 000800.900, 106
Trd, 000801.075, 106
Trd, 000801.875, 105
Trd, 000801.950, 107
Trd, 000802.175, 103.0
Trd, 000803.475, 100
Trd, 000803.700, 101.0
Trd, 000804.000, 102.0
Trd, 000804.975, 103
Trd, 000805.350, 111
Trd, 000805.775, 101
Trd, 000806.350, 97.0
Trd, 000806.650, 104
Trd, 000807.375, 94.0
Trd, 000807.675, 96
Trd, 000807.900, 95
Trd, 000808.175, 95.0
Trd, 000808.375, 96
Trd, 000809.250, 92.0
Trd, 000810.300, 107.0
Trd, 000811.050, 102.0
Trd, 000811.100, 103
Trd, 000811.200, 98
Trd, 000812.525, 101
Trd, 000813.600, 101
Trd, 000814.425, 100
Trd, 000815.050, 101
Trd, 000815.950, 101.0
Trd, 000816.200, 102.0
Trd, 000816.350, 105
Trd, 000816.725, 107
Trd, 000817.275, 100
Trd, 000817.400, 105
Trd, 000818.250, 99
Trd, 000818.500, 107
Trd, 000818.750, 98.0
Trd, 000819.800, 98
Trd, 000821.900, 101.0
Trd, 000822.050, 100
Trd, 000822.175, 99
Trd, 000823.125, 100.0
Trd, 000823.500, 102.0
Trd, 000823.775, 100
Trd, 000823.875, 116
Trd, 000825.375, 108
Trd, 000825.550, 110
Trd, 000826.575, 97.0
Trd, 000826.825, 101
Trd, 000827.550, 104
Trd, 000828.500, 103
Trd, 000828.575, 106
Trd, 000828.675, 108
Trd, 000829.300, 101
Trd, 000830.150, 103.0
Trd, 000830.400, 102.0
Trd, 000832.325, 103
Trd, 000832.700, 105
Trd, 000832.725, 105
Trd, 000835.175, 102
Trd, 000835.475, 102.0
Trd, 000836.500, 103
Trd, 000836.600, 102
Trd, 000836.900, 101
Trd, 000836.950, 102
Trd, 000837.825, 102
Trd, 000838.700, 100
Trd, 000839.250, 101
Trd, 000839.450, 100
Trd, 000840.550, 97.0
Trd, 000840.950, 99
Trd, 000841.825, 98
Trd, 000843.425, 102.0
Trd, 000843.925, 98
Trd, 000844.025, 98
Trd, 000844.450, 98
Trd, 000844.850, 97
Trd, 000845.850, 94
Trd, 000846.175, 93.0
Trd, 000846.475, 92.0
Trd, 000846.850, 94
Trd, 000847.475, 102.0
Trd, 000848.000, 94.0
Trd, 000848.500, 92.0
Trd, 000849.775, 93
Trd, 000850.850, 93
Trd, 000850.875, 102.0
Trd, 000851.525, 108
Trd, 000852.600, 103
Trd, 000853.325, 106
Trd, 000854.275, 104
Trd, 000854.750, 104
Trd, 000855.425, 102.0
Trd, 000856.175, 102
Trd, 000856.350, 101
Trd, 000857.400, 102
Trd, 000857.775, 98.0
Trd, 000857.975, 102
Trd, 000858.950, 99.0
Trd, 000860.000, 99
Trd, 000860.100, 100
Trd, 000860.150, 98
Trd, 000860.450, 97.0
Trd, 000860.825, 100
Trd, 000863.425, 96
